,Polarity,Tweet_ID,Date,Query,Username,Tweet_text,VADER score
228422,0,1978257751,Sat May 30 22:50:55 PDT 2009,NO_QUERY,portis_ed,I think this bands guitars wanna commit suicide ,-0.5106
231091,0,1978885958,Sun May 31 00:48:57 PDT 2009,NO_QUERY,edm4rtin,I now understand why people choose to run away. Why they choose to be homeless. And why they choose to commit suicide... ,0.296
234666,0,1979633454,Sun May 31 03:53:01 PDT 2009,NO_QUERY,sonya_westfall,my leg is ready to commit suicide and just chop itself off... I don't know what I did to the poor thing but I apologize ,-0.2144
237658,0,1980250639,Sun May 31 06:10:54 PDT 2009,NO_QUERY,Natasha_W,Was a gorgeous day until the cute lil squirrel committed suicide by running under the tires. ,0.5574
246425,0,1982242804,Sun May 31 10:49:03 PDT 2009,NO_QUERY,lecraeman,Some older woman just commited suicide behind the building where we were at church  the sad things of this world we need prayer.,-0.8225
256529,0,1984746060,Sun May 31 15:43:31 PDT 2009,NO_QUERY,samthemedic,"Have you all heard that Ft Campbell, KY is the leading Army post in suicides this year? Supposedly it's all over CNN.  So sad!!",-0.6094
274081,0,1990533761,Mon Jun 01 05:07:09 PDT 2009,NO_QUERY,ezetroc,Was @ the San Carlos Apache Nation yesterday-sadened to hear of the high suicide/homice rate there. ,0.0
290384,0,1995339920,Mon Jun 01 13:20:00 PDT 2009,NO_QUERY,Caitnica12,Some girl in my class committed suicide on Saturday night.  School was so quiet today! I don't understand why or how you could do that! :/,-0.7494
298043,0,1997572525,Mon Jun 01 17:05:04 PDT 2009,NO_QUERY,ruffianran429,Just learned on Intervention that self injurers are 30 times more likely to commit suicide.  ,-0.4654
301238,0,1998593673,Mon Jun 01 18:48:30 PDT 2009,NO_QUERY,gonzo_lust,Crap. Tomorrow is the 4 year anniversary of my friend Ben Gutierrez's suicide. There goes my happy mood. ,-0.0516
308898,0,2000789872,Mon Jun 01 22:58:21 PDT 2009,NO_QUERY,xJoeMama,@xSo_Dangerous  I wanna twitter at Chrissy. But I can't think of anything.  -Georgi (This is also my suicide letter cause I'm not crea ...,-0.6705
314344,0,2001950338,Tue Jun 02 02:38:06 PDT 2009,NO_QUERY,ChelleBB,suicide is a permanent solution to a temporary problem... just a pity some people don't see that ,-0.6597
317634,0,2002655195,Tue Jun 02 04:49:18 PDT 2009,NO_QUERY,fatfingers,Wah lau today's Jeremy Vine show is very depressing - suicide and death. ,-0.9113
319595,0,2003091679,Tue Jun 02 05:51:40 PDT 2009,NO_QUERY,MsTibbsIsBack,@PoetressFloetic fried hard is one thing but fried 2 the bone is like tooth suicide.  @ u giving up the collards. Sorry (c) Gilly SNL,-0.3716
323868,0,2005758373,Tue Jun 02 10:08:59 PDT 2009,NO_QUERY,loxocele,"@naterogers - oh no.... [MIT students do, unfortunately, have a penchant for suicide; hope your sheet sighting was something else.  ]",-0.6124
328707,0,2010825405,Tue Jun 02 18:01:52 PDT 2009,NO_QUERY,emeraldashlee,AWWW!!! that boy commited suicide cuz he we being BULLIED.... FUCK YOU FUCK YOU FUCK YOU BULLIES!!! omg thats so mean ,-0.9655
335112,0,2013715177,Tue Jun 02 23:22:50 PDT 2009,NO_QUERY,bilalhouri,"@MissGoogle That's just horrible, I would commit suicide if that happened to my iPhone ",-0.7783
345000,0,2015802647,Wed Jun 03 05:32:55 PDT 2009,NO_QUERY,tenninjas,"@leaferi: Great song, but very sad. True story - it's about the suicide of Tom Shear's father.  â?« http://blip.fm/~7js1a",-0.7329
352333,0,2030869026,Thu Jun 04 09:00:01 PDT 2009,NO_QUERY,Ronnie_ASA,"David Carradine is dead!  Police suspect suicide!  So sad.  Wish people feeling that low would talk to someone, find comfort and peace ",-0.8224
352346,0,2030872466,Thu Jun 04 09:00:14 PDT 2009,NO_QUERY,aharperhess,@MissAgathaFunk he may have committed suicide...there are conflicting reports at this point. ,-0.1531
352546,0,2031194833,Thu Jun 04 09:28:11 PDT 2009,NO_QUERY,cheesygiraffe,"@WestofMars Yesterday, reports are that it was suicide. ",-0.6705
352600,0,2031203760,Thu Jun 04 09:28:58 PDT 2009,NO_QUERY,tinydiamondz,awww Kill Bill (David Carradine) apparently commited suicide ,-0.8807
352679,0,2031247586,Thu Jun 04 09:32:44 PDT 2009,NO_QUERY,TuxOtaku,@donfubar it was suicide too...horrible way to go. ,-0.6705
352792,0,2031335783,Thu Jun 04 09:40:21 PDT 2009,NO_QUERY,OniId666,"oh no, David Carradine died...apparently suicide ",-0.7717
352794,0,2031336184,Thu Jun 04 09:40:23 PDT 2009,NO_QUERY,deneeecie,Sad to hear David Carradine committed suicide.  such a selfish act.,-0.8625
352843,0,2031367195,Thu Jun 04 09:42:58 PDT 2009,NO_QUERY,cupcakemafia,@rockgrrl He has 222 movies/shows to his credit. I am a sad that it looks like suicide ,-0.5423
352982,0,2031659134,Thu Jun 04 10:08:05 PDT 2009,NO_QUERY,Fuquita,@HarveyLevinTMZ are they still thinking suicide? ,-0.6705
353144,0,2031856019,Thu Jun 04 10:25:03 PDT 2009,NO_QUERY,DeltaRD,"Just heard David Caradine died, possible suicide.  Bummer!!!  ",-0.9114
353455,0,2032500925,Thu Jun 04 11:20:52 PDT 2009,NO_QUERY,fleurdeliz,David Carradine suicide? Doesn't add up. ,-0.6705
353577,0,2032558273,Thu Jun 04 11:25:56 PDT 2009,NO_QUERY,Orbicore,"Oh my god, I feel so bad for David Carradine's family. How awful that he commited suicide ",-0.8805
353580,0,2032558495,Thu Jun 04 11:25:57 PDT 2009,NO_QUERY,TMTheFreak,@riotsqurrl What's worse is news stories are saying suicide. ,-0.8225
353965,0,2033644816,Thu Jun 04 13:00:00 PDT 2009,NO_QUERY,SheidendelaCruz,Isa and I just found out a while ago that Bill of Kill Bill (David Carradine) is dead -- the report said he committed suicide in Bangkok ,-0.9246
355099,0,2039937447,Thu Jun 04 23:11:34 PDT 2009,NO_QUERY,hautecocoa,@LaNy415 suicide doesn't solve anything  and walking in front of a train? what a horrible way to die ,-0.9259
355779,0,2044051676,Fri Jun 05 08:47:56 PDT 2009,NO_QUERY,emilyessex,@ohthedecadence Was that what it was? I thought it was suicide or someone had actually killed him.. Actually Killed Bill. How naive of me ,-0.9485
356417,0,2044275175,Fri Jun 05 09:07:17 PDT 2009,NO_QUERY,downtownracers,I JUST bought the virgin suicides- I wish I knew it was going to be Picador's book club pick earlier  #pic7,0.4019
359142,0,2045615819,Fri Jun 05 10:59:16 PDT 2009,NO_QUERY,daniellehart,@xciaosuicide that is bad ass! Too bad that does me no good in San Francisco ,0.8172
362526,0,2047451789,Fri Jun 05 13:40:22 PDT 2009,NO_QUERY,Keith_Cathal,David Carradine's death has been ruled a suicide. He was in the closet of his Bangkok hotel room with a rope. We lost a legend of film. ,-0.8934
364053,0,2048041892,Fri Jun 05 14:34:20 PDT 2009,NO_QUERY,the_croft,First jumper of the year. How many river suicides this summer I wonder. Last year was about one a week ,0.0
367697,0,2049264347,Fri Jun 05 16:34:48 PDT 2009,NO_QUERY,Georgiiia,I had a dream that Emma committed suicide! ,-0.4003
369181,0,2049774761,Fri Jun 05 17:28:40 PDT 2009,NO_QUERY,Galinda1214,@heycollin omg i found a pro suicide website ,-0.6705
373703,0,2051073075,Fri Jun 05 19:48:46 PDT 2009,NO_QUERY,NecroticCadaver,@Mepaqehe David Carradine died while engaging in auto-erotic asphyxiation. Somehow i feel better with that explanation than suicide. ,-0.5859
376084,0,2051598254,Fri Jun 05 22:22:37 PDT 2009,NO_QUERY,snigdha,my twitter has commited suicide i cant see delete button reply button. ,-0.6705
377782,0,2051968256,Fri Jun 05 23:16:53 PDT 2009,NO_QUERY,electrickecho,@sweetinfection yeah they reported that after they thought it was suicide. what a terrible way to go. and embarrassing  poor guy,-0.9022
379438,0,2052340824,Sat Jun 06 00:24:20 PDT 2009,NO_QUERY,rjdennis,The lesbian couple have taken over the jukebox n they're playing songs 2 commit suicide 2.  I'll play real music!,-0.1007
384943,0,2053504682,Sat Jun 06 04:47:32 PDT 2009,NO_QUERY,jjjen,".@russfan101b Yeah, suicide apparently. Just too sad. He actually had a positive effect on me when he was &quot;Grasshopper&quot; ",-0.4215
386354,0,2053774961,Sat Jun 06 05:39:45 PDT 2009,NO_QUERY,Rangerita,So tweeters. I'm in pain. Sucks. That was supposed to be the point.  suicide an option?,-0.8834
387112,0,2053938024,Sat Jun 06 06:07:53 PDT 2009,NO_QUERY,aezlika,horsey commit suicide  http://bit.ly/KptVp,-0.5106
399649,0,2057209365,Sat Jun 06 12:34:33 PDT 2009,NO_QUERY,RickMalambri,Shizzzzzz!!! Woke up this morning and my Blackberry had committed suicide!...R.I.P. Bold...heading to ATT for a new one ,0.5053
404553,0,2058454958,Sat Jun 06 14:58:41 PDT 2009,NO_QUERY,marxnengels,looks like the victim of a failed suicide attempt. Last time I dont wet-shave my neck. Ouch ,-0.8126
410475,0,2059886957,Sat Jun 06 17:50:14 PDT 2009,NO_QUERY,LilianRM,Kill Bill Vol. 2  So sad David Carradine died (or suicided in a sado act with his balls and neck tied up... ),-0.9134
416332,0,2061282394,Sat Jun 06 20:32:48 PDT 2009,NO_QUERY,brynnieo,"@tapdatash AWWWW  that's like, amost suicide worthy.",-0.0258
416428,0,2061301203,Sat Jun 06 20:35:07 PDT 2009,NO_QUERY,blaqkmess,@adamschwartz wow that's bad it's implying suicide is ok even in an erotic manner yikes ,-0.4588
418742,0,2061835643,Sat Jun 06 21:43:29 PDT 2009,NO_QUERY,Chelsey_Rene,"Sitting in ICU with a suicide patient, bored to tears, wishing that I would have gotten a nap today!!  I think I may fall asleep!! Sh ...",-0.8302
426695,0,2063588997,Sun Jun 07 03:16:30 PDT 2009,NO_QUERY,willtrafford,@motionforce In fairness to them. I'd probably commit suicide if I was on a non-network reality tv show ,-0.5106
429045,0,2064052007,Sun Jun 07 05:03:38 PDT 2009,NO_QUERY,nomoredistance,"@fashionsuicide (sigh) yeah, can't help it since both are mandatory ",0.0624
431825,0,2064623226,Sun Jun 07 06:45:46 PDT 2009,NO_QUERY,DianneMcA,second load of washing ready so im off to hang it out then who knows? matricide? genocide? suicide?  JOKING!!!!! prob renf gala day ,-0.7293
446336,0,2068384300,Sun Jun 07 13:59:34 PDT 2009,NO_QUERY,MsKatieErin,One of my fish committed suicide ,-0.5267
447534,0,2068726134,Sun Jun 07 14:35:17 PDT 2009,NO_QUERY,g3mini521,@haeriepyo it felt neglected. your guitar was getting all the attention.  so it committed suicide  how sad! LOL...,-0.88
451647,0,2069820291,Sun Jun 07 16:35:13 PDT 2009,NO_QUERY,alvsx,"Mother I tried (suicide-me), please believe me, I'm doing the best that I can. I'm ashamed of the things...  e olha que a mÃºsica Ã© animada",0.5267
455072,0,2070818037,Sun Jun 07 18:20:57 PDT 2009,NO_QUERY,NicciLuvsNadine,who created suicide? it sucks when you cant help someone you care about  why cant she see how much shes hurting me by doing this?! ,-0.8131
457839,0,2071710034,Sun Jun 07 19:48:31 PDT 2009,NO_QUERY,butterballs_mc,@JoelMadden suicide earlier...  and i am super heart broken because i knew who he was. ,-0.5719
458737,0,2071991913,Sun Jun 07 20:13:02 PDT 2009,NO_QUERY,trafficla,"@6od out of 236 days that I have data for, 66 of them have an attempted suicide. That's pretty high. ",-0.3182
462855,0,2174787577,Sun Jun 14 23:18:58 PDT 2009,NO_QUERY,ShoesforGeorgia,-commits suicide mums making my hair blonde not red. i don't want blonde! ,-0.6734
470119,0,2176355887,Mon Jun 15 03:38:58 PDT 2009,NO_QUERY,alushaness,@vanillasuicide weird without u here. ,-0.1779
488725,0,2182721799,Mon Jun 15 13:32:54 PDT 2009,NO_QUERY,DazzaField,My goldfish commited suicide!! ,-0.7256
493368,0,2184580070,Mon Jun 15 16:06:57 PDT 2009,NO_QUERY,Captin_cookie,@CLAiireex I know no more suicide stick men and 3D square shapes ,-0.7902
497930,0,2186046678,Mon Jun 15 18:16:44 PDT 2009,NO_QUERY,MellyJayB,@shannenxsuicide im sorry shanana banana.  i love you lots.,0.5994
500328,0,2186806437,Mon Jun 15 19:21:51 PDT 2009,NO_QUERY,michelliebellie,i wonder why kutner committed suicide! ,-0.5707
502160,0,2187434284,Mon Jun 15 20:16:33 PDT 2009,NO_QUERY,valerierose,@unsuckdcmetro Turns out it was a suicide. ,-0.6705
503664,0,2187912773,Mon Jun 15 21:00:03 PDT 2009,NO_QUERY,luLuisawesome,"@ccjxo no shit chemistry is difficult more like chemistry is suicide  i'm sure i failed epicly hahhaa whatever, shit physics",-0.9393
504280,0,2188088243,Mon Jun 15 21:16:54 PDT 2009,NO_QUERY,AmberFresh,@bunni_suicide hello love of my life. i finally got a stupid twitter. HP @ IMax got pushed back two weeks. soo we have to see it regular ,0.2023
512965,0,2190268482,Tue Jun 16 02:14:40 PDT 2009,NO_QUERY,ryankanno,"@valdezign Don't you remember, one of them committed suicide.  #saddays",-0.5267
516971,0,2191197635,Tue Jun 16 04:44:56 PDT 2009,NO_QUERY,alushaness,@vanillasuicide us evening folks misses you ... ,-0.2263
531495,0,2196336300,Tue Jun 16 12:20:14 PDT 2009,NO_QUERY,tevans1221,Dear #squarespace..I am on vacation and my blackberry committed suicide..please o please pick me for the iphone! ,0.7424
536132,0,2198293665,Tue Jun 16 15:52:32 PDT 2009,NO_QUERY,x3cristinaaaaaa,what do you do when your ex almost committed suicide the night you broke up with him? ,-0.7363
573399,0,2209826144,Wed Jun 17 10:50:37 PDT 2009,NO_QUERY,thedavidvshow,Holy shit! I didn't know Ronald Takaki committed suicide last month. ,-0.807
577704,0,2212725747,Wed Jun 17 14:27:33 PDT 2009,NO_QUERY,Discosleaze,@squeesuicide  i wanna go. ive never been  we should go,0.0
579140,0,2213377526,Wed Jun 17 15:17:36 PDT 2009,NO_QUERY,1sabeau,"My friend's brother committed suicide. My thoughts go to him, sucks ",-0.7096
591286,0,2217605893,Wed Jun 17 21:06:40 PDT 2009,NO_QUERY,emilyyyem,"My best friend's friend just commit suicide, going over there now.  &lt;3",0.6249
591681,0,2217731292,Wed Jun 17 21:17:50 PDT 2009,NO_QUERY,alushaness,i tried to seduce @vanillasuicide but she seduced me back ...  i didnt have a comeback!! ,-0.5905
592232,0,2217898644,Wed Jun 17 21:33:30 PDT 2009,NO_QUERY,LabOxMusic,Changed my mind...finna go to sleep...tired as hell. I start my p90x tomorrow  not ready to commit suicide though. Goodnight twitter!,-0.9245
595394,0,2218755306,Wed Jun 17 23:05:12 PDT 2009,NO_QUERY,StDAY,"The nightly news is depressing.  Car crashes, suicides, and now I hear sirens from my window. What's up with the world? ",-0.3818
610295,0,2224078493,Thu Jun 18 09:03:44 PDT 2009,NO_QUERY,DaveyJam,Exams done!!!!!!!!!!! Then news breaks that a pupil in my year (who left my school a while back) comitted suicide :| ,-0.7946
612539,0,2225004997,Thu Jun 18 10:11:39 PDT 2009,NO_QUERY,DanielleProut,Thinking next week is going to be dentistry suicide... ,0.0
615086,0,2226139981,Thu Jun 18 11:34:54 PDT 2009,NO_QUERY,coneyislandtosf,Caltrains late again.  Wonder if there was another suicide again?  ,-0.6705
619145,0,2227811702,Thu Jun 18 13:39:48 PDT 2009,NO_QUERY,allenlowjoker,soooo i think i'm starting to like suicide silence ,-0.4588
621505,0,2228833045,Thu Jun 18 14:56:41 PDT 2009,NO_QUERY,oceanbabi,Ana is bummed that the Chicago &quot;Out of the Darkness&quot; overnight walk for suicide prevention falls on the night of Sheila's wedding. ,-0.6705
633306,0,2232957350,Thu Jun 18 20:37:57 PDT 2009,NO_QUERY,wizdomlakers,@OGVENOE its okay I already wrote your name on the suicide letter.  good bye venom LOL,0.4278
641005,0,2235133496,Fri Jun 19 00:30:08 PDT 2009,NO_QUERY,Mickeymate,@bookshark apparent suicide attempt on I10. ,-0.6705
649964,0,2237429977,Fri Jun 19 05:47:12 PDT 2009,NO_QUERY,johnhood,@Danacea Such a shame Anton Furst committed suicide! Awesome designer. ,-0.4003
659144,0,2241991093,Fri Jun 19 11:37:57 PDT 2009,NO_QUERY,RosieMartin,"Dropped my iPhone, now it has a horrible scratch  think it's trying to commit suicide because it knows it's not a 3GS.",-0.7783
661180,0,2243029711,Fri Jun 19 12:56:15 PDT 2009,NO_QUERY,shannieface,i think i may commit suicide next week. Well not seriously but i will surely die ,-0.4293
674658,0,2247859742,Fri Jun 19 19:44:07 PDT 2009,NO_QUERY,teddyrised,"@deanjrobinson Do give us some rain. Big bad drought will stay until October, hah. And yea, suicide rate's on the rise ",-0.8402
679074,0,2249139196,Fri Jun 19 21:47:19 PDT 2009,NO_QUERY,stephyNOpants,i need @suicidegirls chatter love. i mees them ,0.6369
704534,0,2256074630,Sat Jun 20 12:13:21 PDT 2009,NO_QUERY,JETurner11,I just realized sparring when your angry isnt worth it... as soon as I got my gums busted i got suicides for goin hard and drawin blood ,-0.656
707131,0,2256908516,Sat Jun 20 13:29:33 PDT 2009,NO_QUERY,ianjett,"@KevinJohnny I like forgive and forget. And dude, the link to the new suicide silence album isn't working ",-0.4215
707144,0,2256910901,Sat Jun 20 13:29:46 PDT 2009,NO_QUERY,pipstomatoes,The suicide bombing in Iran is so sad ,-0.8588
711932,0,2258375873,Sat Jun 20 15:49:34 PDT 2009,NO_QUERY,HollandMarielle,im going to die from starvation. im too lazy to cook or drive tho... suicide ,-0.8979
731338,0,2263798614,Sun Jun 21 01:50:38 PDT 2009,NO_QUERY,preshit,Fuck fuck fuck fuck! My iPhone has gone mute. Handling the G1 has cost me dearly. My iPhone committed suicide ,-0.9146
736075,0,2264930761,Sun Jun 21 05:20:31 PDT 2009,NO_QUERY,motownmutt,"I still don't know for sure if the former co-worker was who I think it was, but the only tweet I found references a murder-suicide. dbl ",-0.1232
736500,0,2265023359,Sun Jun 21 05:35:18 PDT 2009,NO_QUERY,AZiZMUTAWA,btw.this is how kids in JAPAN are treatedhttp://bit.ly/HzQC6  year old committed suicide because stress..WTH? ,-0.5267
738474,0,2265483772,Sun Jun 21 06:40:59 PDT 2009,NO_QUERY,g3mini521,"a hermit crab just committed suicide. Rest In Peace, little hermit crab   *ciera &amp; i were yelling JUMP!*  we're bad people ",-0.5707
738965,0,2265606201,Sun Jun 21 06:56:50 PDT 2009,NO_QUERY,dianesiyi,@allnight_always Both my mom and Ryland attempted suicide. ,-0.6705
744973,0,2267300237,Sun Jun 21 09:57:18 PDT 2009,NO_QUERY,bigshow,@devBear that made me think of my friend Phil's son.  This kid lost his dad (phil) and step father both to suicide.  Poor kid.  ,-0.7717
746131,0,2282743682,Mon Jun 22 11:45:12 PDT 2009,NO_QUERY,rob_fitzpatrick,i'm on suicide watch sitting through this crap ,-0.8176
